"ORIGIN","ORIGIN_CITY_NAME","DEST","DEST_CITY_NAME",
"ATT","Atmautluak, AK","KUK","Kasigluk, AK",
"ATT","Atmautluak, AK","NUP","Nunapitchuk, AK",
"ATT","Atmautluak, AK","BET","Bethel, AK",
"ATW","Appleton, WI","DTW","Detroit, MI",
"ATW","Appleton, WI","DTW","Detroit, MI",
"ATW","Appleton, WI","MSP","Minneapolis, MN",
"ATW","Appleton, WI","LAS","Las Vegas, NV",
"ATW","Appleton, WI","PGD","Punta Gorda, FL",
"ATW","Appleton, WI","AZA","Phoenix, AZ",
"ATW","Appleton, WI","SFB","Sanford, FL",
"ATW","Appleton, WI","LAS","Las Vegas, NV",
"ATW","Appleton, WI","PGD","Punta Gorda, FL",
"ATW","Appleton, WI","AZA","Phoenix, AZ",
"ATW","Appleton, WI","SFB","Sanford, FL",
"ATW","Appleton, WI","BNA","Nashville, TN",
"ATW","Appleton, WI","PIE","St. Petersburg, FL",
"ATW","Appleton, WI","CLT","Charlotte, NC",
"ATW","Appleton, WI","MSN","Madison, WI",
"ATW","Appleton, WI","MKE","Milwaukee, WI",
"ATW","Appleton, WI","MSN","Madison, WI",
"ATW","Appleton, WI","MEM","Memphis, TN",
"ATW","Appleton, WI","DTW","Detroit, MI",
"ATW","Appleton, WI","MSP","Minneapolis, MN",
"ATW","Appleton, WI","DTW","Detroit, MI",
"ATW","Appleton, WI","MSP","Minneapolis, MN",
"ATW","Appleton, WI","ATL","Atlanta, GA",
"ATW","Appleton, WI","DTW","Detroit, MI",
"ATW","Appleton, WI","MSP","Minneapolis, MN",
"ATW","Appleton, WI","ORD","Chicago, IL",
"ATW","Appleton, WI","ORD","Chicago, IL",
"ATY","Watertown, SD","ORD","Chicago, IL",
"ATY","Watertown, SD","DEN","Denver, CO",
"AUG","Augusta/Waterville, ME","BOS","Boston, MA",
"AUK","Alakanuk, AK","BET","Bethel, AK",
"AUK","Alakanuk, AK","EMK","Emmonak, AK",
"AUK","Alakanuk, AK","SXP","Sheldon Point, AK",
"AUK","Alakanuk, AK","BET","Bethel, AK",
"AUK","Alakanuk, AK","EMK","Emmonak, AK",
"AUK","Alakanuk, AK","KSM","St. Mary's, AK",
"AUK","Alakanuk, AK","SXP","Sheldon Point, AK",
"AUK","Alakanuk, AK","KOT","Kotlik, AK",
"AUK","Alakanuk, AK","EMK","Emmonak, AK",
"AUK","Alakanuk, AK","EMK","Emmonak, AK",
"AUK","Alakanuk, AK","KSM","St. Mary's, AK",
"AUK","Alakanuk, AK","SXP","Sheldon Point, AK",
"AUK","Alakanuk, AK","EMK","Emmonak, AK",
"AUK","Alakanuk, AK","KSM","St. Mary's, AK",
"AUK","Alakanuk, AK","ANI","Aniak, AK",
"AUK","Alakanuk, AK","SXP","Sheldon Point, AK",
"AUS","Austin, TX","DFW","Dallas/Fort Worth, TX",
"AUS","Austin, TX","SEA","Seattle, WA",
"AUS","Austin, TX","MSP","Minneapolis, MN",
"AUS","Austin, TX","BNA","Nashville, TN",
"AUS","Austin, TX","LAX","Los Angeles, CA",
"AUS","Austin, TX","SJC","San Jose, CA",
"AUS","Austin, TX","SFO","San Francisco, CA",
"AUS","Austin, TX","MSP","Minneapolis, MN",
"AUS","Austin, TX","CVG","Cincinnati, OH",
"AUS","Austin, TX","LAS","Las Vegas, NV",
"AUS","Austin, TX","ABQ","Albuquerque, NM",
"AUS","Austin, TX","CVG","Cincinnati, OH",
"AUS","Austin, TX","TYS","Knoxville, TN",
"AUS","Austin, TX","ABQ","Albuquerque, NM",
"AUS","Austin, TX","MEM","Memphis, TN",
"AUS","Austin, TX","STL","St. Louis, MO",
"AUS","Austin, TX","ELP","El Paso, TX",
"AUS","Austin, TX","TPA","Tampa, FL",
"AUS","Austin, TX","DEN","Denver, CO",
"AUS","Austin, TX","LAS","Las Vegas, NV",
"AUS","Austin, TX","OAK","Oakland, CA",
"AUS","Austin, TX","SAN","San Diego, CA",
"AUS","Austin, TX","BWI","Baltimore, MD",
"AUS","Austin, TX","MAF","Midland/Odessa, TX",
"AUS","Austin, TX","MKE","Milwaukee, WI",
"AUS","Austin, TX","ABQ","Albuquerque, NM",
"AUS","Austin, TX","DAL","Dallas, TX",
"AUS","Austin, TX","HOU","Houston, TX",
"AUS","Austin, TX","MSY","New Orleans, LA",
"AUS","Austin, TX","BNA","Nashville, TN",
"AUS","Austin, TX","ATL","Atlanta, GA",
"AUS","Austin, TX","LAX","Los Angeles, CA",
"AUS","Austin, TX","PHX","Phoenix, AZ",
"AUS","Austin, TX","MDW","Chicago, IL",
"AUS","Austin, TX","LGB","Long Beach, CA",
"AUS","Austin, TX","MCO","Orlando, FL",
"AUS","Austin, TX","IAH","Houston, TX",
"AUS","Austin, TX","IAD","Washington, DC",
"AUS","Austin, TX","EGE","Eagle, CO",
"AUS","Austin, TX","ECP","Panama City, FL",
"AUS","Austin, TX","MIA","Miami, FL",
"AUS","Austin, TX","ORD","Chicago, IL",
"AUS","Austin, TX","EWR","Newark, NJ",
"AUS","Austin, TX","CLT","Charlotte, NC",
"AUS","Austin, TX","ORD","Chicago, IL",
"AUS","Austin, TX","EWR","Newark, NJ",
"AUS","Austin, TX","EWR","Newark, NJ",
"AUS","Austin, TX","LAS","Las Vegas, NV",
"AUS","Austin, TX","ACY","Atlantic City, NJ",
"AUS","Austin, TX","LAX","Los Angeles, CA",
"AUS","Austin, TX","FLL","Fort Lauderdale, FL",
"AUS","Austin, TX","MCO","Orlando, FL",
"AUS","Austin, TX","EWR","Newark, NJ",
"AUS","Austin, TX","LAS","Las Vegas, NV",
"AUS","Austin, TX","LAX","Los Angeles, CA",
"AUS","Austin, TX","FLL","Fort Lauderdale, FL",
"AUS","Austin, TX","MCO","Orlando, FL",
"AUS","Austin, TX","SJT","San Angelo, TX",
"AUS","Austin, TX","AFW","Dallas/Fort Worth, TX",
"AUS","Austin, TX","BWD","Brownwood, TX",
"AUS","Austin, TX","MEM","Memphis, TN",
"AUS","Austin, TX","ELP","El Paso, TX",
"AUS","Austin, TX","MEM","Memphis, TN",
"AUS","Austin, TX","MEM","Memphis, TN",
"AUS","Austin, TX","MEM","Memphis, TN",
"AUS","Austin, TX","NUQ","Mountain View, CA",
"AUS","Austin, TX","GPT","Gulfport/Biloxi, MS",
"AUS","Austin, TX","IFP","Bullhead City, AZ",
"AUS","Austin, TX","CVG","Cincinnati, OH",
"AUS","Austin, TX","DFW","Dallas/Fort Worth, TX",
"AUS","Austin, TX","RFD","Rockford, IL",
"AUS","Austin, TX","DEN","Denver, CO",
"AUS","Austin, TX","LAS","Las Vegas, NV",
"AUS","Austin, TX","MCO","Orlando, FL",
"AUS","Austin, TX","DEN","Denver, CO",
"AUS","Austin, TX","LAS","Las Vegas, NV",
"AUS","Austin, TX","DEN","Denver, CO",
"AUS","Austin, TX","LAS","Las Vegas, NV",
"AUS","Austin, TX","MCO","Orlando, FL",
"AUS","Austin, TX","ORD","Chicago, IL",
"AUS","Austin, TX","IAH","Houston, TX",
"AUS","Austin, TX","EWR","Newark, NJ",
"AUS","Austin, TX","DEN","Denver, CO",
"AUS","Austin, TX","LAX","Los Angeles, CA",
"AUS","Austin, TX","SFO","San Francisco, CA",
"AUS","Austin, TX","ORD","Chicago, IL",
"AUS","Austin, TX","IAH","Houston, TX",
"AUS","Austin, TX","EWR","Newark, NJ",
"AUS","Austin, TX","DEN","Denver, CO",
"AUS","Austin, TX","MHK","Manhattan/Ft. Riley, KS",
"AUS","Austin, TX","IAH","Houston, TX",
"AUS","Austin, TX","IAH","Houston, TX",
"AUS","Austin, TX","IAH","Houston, TX",
"AUS","Austin, TX","BOS","Boston, MA",
"AUS","Austin, TX","JFK","New York, NY",
"AUS","Austin, TX","EWR","Newark, NJ",
"AUS","Austin, TX","EWR","Newark, NJ",
"AUS","Austin, TX","LAX","Los Angeles, CA",
"AUS","Austin, TX","FLL","Fort Lauderdale, FL",
"AUS","Austin, TX","BOS","Boston, MA",
"AUS","Austin, TX","JFK","New York, NY",
"AUS","Austin, TX","MCO","Orlando, FL",
"AUS","Austin, TX","ONT","Ontario, CA",
"AUS","Austin, TX","DFW","Dallas/Fort Worth, TX",
"AUS","Austin, TX","PHX","Phoenix, AZ",
"AUS","Austin, TX","SDF","Louisville, KY",
"AUS","Austin, TX","MFE","Mission/McAllen/Edinburg, TX",
"AUS","Austin, TX","DFW","Dallas/Fort Worth, TX",
"AUS","Austin, TX","PHX","Phoenix, AZ",
"AUS","Austin, TX","SDF","Louisville, KY",
"AUS","Austin, TX","ONT","Ontario, CA",
"AUS","Austin, TX","DFW","Dallas/Fort Worth, TX",
"AUS","Austin, TX","SDF","Louisville, KY",
"AUS","Austin, TX","SCK","Stockton, CA",
"AUS","Austin, TX","FXE","Fort Lauderdale, FL",
"AUS","Austin, TX","VNY","Van Nuys, CA",
"AUS","Austin, TX","MTJ","Montrose/Delta, CO",
"AUS","Austin, TX","IAH","Houston, TX",
"AUS","Austin, TX","IAH","Houston, TX",
"AUS","Austin, TX","SAN","San Diego, CA",
"AUS","Austin, TX","SLC","Salt Lake City, UT",
"AUS","Austin, TX","LAX","Los Angeles, CA",
"AUS","Austin, TX","JFK","New York, NY",
"AUS","Austin, TX","DTW","Detroit, MI",
"AUS","Austin, TX","MSP","Minneapolis, MN",
"AUS","Austin, TX","SEA","Seattle, WA",
"AUS","Austin, TX","ATL","Atlanta, GA",
"AUS","Austin, TX","LAX","Los Angeles, CA",
"AUS","Austin, TX","JFK","New York, NY",
"AUS","Austin, TX","ATL","Atlanta, GA",
"AUS","Austin, TX","LAX","Los Angeles, CA",
"AUS","Austin, TX","ATL","Atlanta, GA",
"AUS","Austin, TX","DTW","Detroit, MI",
"AUS","Austin, TX","SLC","Salt Lake City, UT",
"AUS","Austin, TX","MSP","Minneapolis, MN",
"AUS","Austin, TX","SEA","Seattle, WA",
"AUS","Austin, TX","IND","Indianapolis, IN",
"AUS","Austin, TX","JFK","New York, NY",
"AUS","Austin, TX","SLC","Salt Lake City, UT",
"AUS","Austin, TX","SLC","Salt Lake City, UT",
"AUS","Austin, TX","TYS","Knoxville, TN",
"AUS","Austin, TX","STL","St. Louis, MO",
"AUS","Austin, TX","ELP","El Paso, TX",
"AUS","Austin, TX","SMF","Sacramento, CA",
"AUS","Austin, TX","DEN","Denver, CO",
"AUS","Austin, TX","SLC","Salt Lake City, UT",
"AUS","Austin, TX","LAS","Las Vegas, NV",
"AUS","Austin, TX","OAK","Oakland, CA",
"AUS","Austin, TX","SAN","San Diego, CA",
"AUS","Austin, TX","BWI","Baltimore, MD",
"AUS","Austin, TX","ABQ","Albuquerque, NM",
"AUS","Austin, TX","IND","Indianapolis, IN",
"AUS","Austin, TX","DAL","Dallas, TX",
"AUS","Austin, TX","RDU","Raleigh/Durham, NC",
"AUS","Austin, TX","HOU","Houston, TX",
"AUS","Austin, TX","MSY","New Orleans, LA",
"AUS","Austin, TX","BNA","Nashville, TN",
"AUS","Austin, TX","ATL","Atlanta, GA",
"AUS","Austin, TX","LAX","Los Angeles, CA",
"AUS","Austin, TX","FLL","Fort Lauderdale, FL",
"AUS","Austin, TX","PHX","Phoenix, AZ",
"AUS","Austin, TX","MDW","Chicago, IL",
"AUS","Austin, TX","MCI","Kansas City, MO",
"AUS","Austin, TX","LGB","Long Beach, CA",
"AUS","Austin, TX","DCA","Washington, DC",
"AUS","Austin, TX","MCO","Orlando, FL",
"AUS","Austin, TX","HRL","Harlingen/San Benito, TX",
"AUS","Austin, TX","PHL","Philadelphia, PA",
"AUS","Austin, TX","GSO","Greensboro/High Point, NC",
"AUS","Austin, TX","MIA","Miami, FL",
"AUS","Austin, TX","DFW","Dallas/Fort Worth, TX",
"AUS","Austin, TX","PHX","Phoenix, AZ",
"AUS","Austin, TX","ORD","Chicago, IL",
"AUS","Austin, TX","SAT","San Antonio, TX",
"AUS","Austin, TX","CLT","Charlotte, NC",
"AUS","Austin, TX","DFW","Dallas/Fort Worth, TX",
"AUS","Austin, TX","PHX","Phoenix, AZ",
"AUS","Austin, TX","CLT","Charlotte, NC",
"AUS","Austin, TX","DFW","Dallas/Fort Worth, TX",
"AUS","Austin, TX","PHX","Phoenix, AZ",
"AUS","Austin, TX","ORD","Chicago, IL",
"AUS","Austin, TX","CLT","Charlotte, NC",
"AUS","Austin, TX","PHX","Phoenix, AZ",
"AUS","Austin, TX","DFW","Dallas/Fort Worth, TX",
"AUS","Austin, TX","PHX","Phoenix, AZ",
"AUS","Austin, TX","ORD","Chicago, IL",
"AUS","Austin, TX","ORD","Chicago, IL",
"AUS","Austin, TX","IAH","Houston, TX",
"AUS","Austin, TX","EWR","Newark, NJ",
"AUS","Austin, TX","DEN","Denver, CO",
"AUS","Austin, TX","SFO","San Francisco, CA",
"AUS","Austin, TX","ORD","Chicago, IL",
"AUS","Austin, TX","IAH","Houston, TX",
"AUS","Austin, TX","ORD","Chicago, IL",
"AUS","Austin, TX","IAH","Houston, TX",
"AUS","Austin, TX","EWR","Newark, NJ",
"AUS","Austin, TX","DEN","Denver, CO",
"AUS","Austin, TX","IAD","Washington, DC",
"AUS","Austin, TX","SFO","San Francisco, CA",
"AVL","Asheville, NC","IND","Indianapolis, IN",
"AVL","Asheville, NC","SFB","Sanford, FL",
"AVL","Asheville, NC","EWR","Newark, NJ",
"AVL","Asheville, NC","PGD","Punta Gorda, FL",
"AVL","Asheville, NC","BWI","Baltimore, MD",
"AVL","Asheville, NC","SFB","Sanford, FL",
"AVL","Asheville, NC","HOU","Houston, TX",
"AVL","Asheville, NC","PIE","St. Petersburg, FL",
"AVL","Asheville, NC","FLL","Fort Lauderdale, FL",
"AVL","Asheville, NC","BOS","Boston, MA",
"AVL","Asheville, NC","SRQ","Sarasota/Bradenton, FL",
"AVL","Asheville, NC","PBI","West Palm Beach/Palm Beach, FL",
"AVL","Asheville, NC","DFW","Dallas/Fort Worth, TX",
"AVL","Asheville, NC","CLT","Charlotte, NC",
"AVL","Asheville, NC","ATL","Atlanta, GA",
"AVL","Asheville, NC","CLT","Charlotte, NC",
"AVL","Asheville, NC","CLT","Charlotte, NC",
"AVL","Asheville, NC","PDK","Atlanta, GA",
"AVL","Asheville, NC","ORD","Chicago, IL",
"AVL","Asheville, NC","IAD","Washington, DC",
"AVP","Scranton/Wilkes-Barre, PA","PYM","Plymouth, MA",
"AVP","Scranton/Wilkes-Barre, PA","BED","Bedford, MA",
"AVP","Scranton/Wilkes-Barre, PA","GON","New London/Groton, CT",
"AVP","Scranton/Wilkes-Barre, PA","CLT","Charlotte, NC",
"AVP","Scranton/Wilkes-Barre, PA","CLT","Charlotte, NC",
"AVP","Scranton/Wilkes-Barre, PA","ORD","Chicago, IL",
"AVP","Scranton/Wilkes-Barre, PA","IAD","Washington, DC",
"AVP","Scranton/Wilkes-Barre, PA","ORD","Chicago, IL",
"AZA","Phoenix, AZ","CVG","Cincinnati, OH",
"AZA","Phoenix, AZ","BIS","Bismarck/Mandan, ND",
"AZA","Phoenix, AZ","BOI","Boise, ID",
"AZA","Phoenix, AZ","MLI","Moline, IL",
"AZA","Phoenix, AZ","PIA","Peoria, IL",
"AZA","Phoenix, AZ","GFK","Grand Forks, ND",
"AZA","Phoenix, AZ","OMA","Omaha, NE",
"AZA","Phoenix, AZ","LAS","Las Vegas, NV",
"AZA","Phoenix, AZ","OAK","Oakland, CA",
"AZA","Phoenix, AZ","BLV","Belleville, IL",
"AZA","Phoenix, AZ","STC","St. Cloud, MN",
"AZA","Phoenix, AZ","EUG","Eugene, OR",
"AZA","Phoenix, AZ","MOT","Minot, ND",
"AZA","Phoenix, AZ","CID","Cedar Rapids/Iowa City, IA",
"AZA","Phoenix, AZ","RDM","Bend/Redmond, OR",
"AZA","Phoenix, AZ","SGF","Springfield, MO",
"AZA","Phoenix, AZ","GJT","Grand Junction, CO",
"AZA","Phoenix, AZ","GTF","Great Falls, MT",
"AZA","Phoenix, AZ","GRI","Grand Island, NE",
"AZA","Phoenix, AZ","BLI","Bellingham, WA",
"AZA","Phoenix, AZ","ATW","Appleton, WI",
"AZA","Phoenix, AZ","MSO","Missoula, MT",
"AZA","Phoenix, AZ","SBN","South Bend, IN",
"AZA","Phoenix, AZ","BIL","Billings, MT",
"AZA","Phoenix, AZ","RFD","Rockford, IL",
"AZA","Phoenix, AZ","OGD","Ogden, UT",
"AZA","Phoenix, AZ","BZN","Bozeman, MT",
"AZA","Phoenix, AZ","ICT","Wichita, KS",
"AZA","Phoenix, AZ","DSM","Des Moines, IA",
"AZA","Phoenix, AZ","SCK","Stockton, CA",
"AZA","Phoenix, AZ","CVG","Cincinnati, OH",
"AZA","Phoenix, AZ","BIS","Bismarck/Mandan, ND",
"AZA","Phoenix, AZ","FWA","Fort Wayne, IN",
"AZA","Phoenix, AZ","BOI","Boise, ID",
"AZA","Phoenix, AZ","MLI","Moline, IL",
"AZA","Phoenix, AZ","PIA","Peoria, IL",
"AZA","Phoenix, AZ","SMX","Santa Maria, CA",
"AZA","Phoenix, AZ","RAP","Rapid City, SD",
"AZA","Phoenix, AZ","GFK","Grand Forks, ND",
"AZA","Phoenix, AZ","OMA","Omaha, NE",
"AZA","Phoenix, AZ","LAS","Las Vegas, NV",
"AZA","Phoenix, AZ","OAK","Oakland, CA",
"AZA","Phoenix, AZ","PVU","Provo, UT",
"AZA","Phoenix, AZ","BLV","Belleville, IL",
"AZA","Phoenix, AZ","STC","St. Cloud, MN",
"AZA","Phoenix, AZ","EUG","Eugene, OR",
"AZA","Phoenix, AZ","MOT","Minot, ND",
"AZA","Phoenix, AZ","CID","Cedar Rapids/Iowa City, IA",
"AZA","Phoenix, AZ","RDM","Bend/Redmond, OR",
"AZA","Phoenix, AZ","SGF","Springfield, MO",
"AZA","Phoenix, AZ","GJT","Grand Junction, CO",
"AZA","Phoenix, AZ","IDA","Idaho Falls, ID",
"AZA","Phoenix, AZ","GTF","Great Falls, MT",
"AZA","Phoenix, AZ","PSC","Pasco/Kennewick/Richland, WA",
"AZA","Phoenix, AZ","GRI","Grand Island, NE",
"AZA","Phoenix, AZ","BLI","Bellingham, WA",
"AZA","Phoenix, AZ","ATW","Appleton, WI",
"AZA","Phoenix, AZ","FAR","Fargo, ND",
"AZA","Phoenix, AZ","MSO","Missoula, MT",
"AZA","Phoenix, AZ","SBN","South Bend, IN",
"AZA","Phoenix, AZ","BIL","Billings, MT",
"AZA","Phoenix, AZ","RFD","Rockford, IL",
"AZA","Phoenix, AZ","OGD","Ogden, UT",
"AZA","Phoenix, AZ","BZN","Bozeman, MT",
"AZA","Phoenix, AZ","FCA","Kalispell, MT",
"AZA","Phoenix, AZ","ICT","Wichita, KS",
"AZA","Phoenix, AZ","XNA","Fayetteville, AR",
"AZA","Phoenix, AZ","FSD","Sioux Falls, SD",
"AZA","Phoenix, AZ","DSM","Des Moines, IA",
"AZA","Phoenix, AZ","GRR","Grand Rapids, MI",
"AZA","Phoenix, AZ","SCK","Stockton, CA",
"AZA","Phoenix, AZ","LAS","Las Vegas, NV",
"AZA","Phoenix, AZ","IAH","Houston, TX",
"AZA","Phoenix, AZ","SDF","Louisville, KY",
"AZA","Phoenix, AZ","MCI","Kansas City, MO",
"AZA","Phoenix, AZ","AEX","Alexandria, LA",
"AZA","Phoenix, AZ","ELP","El Paso, TX",
"AZA","Phoenix, AZ","BRO","Brownsville, TX",
"AZA","Phoenix, AZ","DEN","Denver, CO",
"AZA","Phoenix, AZ","LAS","Las Vegas, NV",
"AZA","Phoenix, AZ","SAN","San Diego, CA",
"AZA","Phoenix, AZ","AEX","Alexandria, LA",
"AZA","Phoenix, AZ","ELP","El Paso, TX",
"AZA","Phoenix, AZ","BRO","Brownsville, TX",
"AZA","Phoenix, AZ","DEN","Denver, CO",
"AZA","Phoenix, AZ","LAS","Las Vegas, NV",
"AZA","Phoenix, AZ","SAN","San Diego, CA",
"AZO","Kalamazoo, MI","DTW","Detroit, MI",
"AZO","Kalamazoo, MI","DTW","Detroit, MI",
"AZO","Kalamazoo, MI","MSP","Minneapolis, MN",
"AZO","Kalamazoo, MI","DTW","Detroit, MI",
"AZO","Kalamazoo, MI","MSP","Minneapolis, MN",
"AZO","Kalamazoo, MI","DTW","Detroit, MI",
"AZO","Kalamazoo, MI","ORD","Chicago, IL",
"BBX","Blue Bell, PA","PYM","Plymouth, MA",
"BCT","Boca Raton, FL","TEB","Teterboro, NJ",
"BCT","Boca Raton, FL","FLL","Fort Lauderdale, FL",
"BCT","Boca Raton, FL","FOK","Westhampton, NY",
"BDL","Hartford, CT","ORD","Chicago, IL",
"BDL","Hartford, CT","TPA","Tampa, FL",
"BDL","Hartford, CT","BWI","Baltimore, MD",
"BDL","Hartford, CT","MDW","Chicago, IL",
"BDL","Hartford, CT","MCO","Orlando, FL",
"BDL","Hartford, CT","IAD","Washington, DC",
"BDL","Hartford, CT","IAD","Washington, DC",
"BDL","Hartford, CT","MIA","Miami, FL",
"BDL","Hartford, CT","ORD","Chicago, IL",
"BDL","Hartford, CT","CLT","Charlotte, NC",
"BDL","Hartford, CT","ORD","Chicago, IL",
"BDL","Hartford, CT","FLL","Fort Lauderdale, FL",
"BDL","Hartford, CT","TPA","Tampa, FL",
"BDL","Hartford, CT","FLL","Fort Lauderdale, FL",
"BDL","Hartford, CT","RSW","Fort Myers, FL",
"BDL","Hartford, CT","MCO","Orlando, FL",
"BDL","Hartford, CT","FLL","Fort Lauderdale, FL",
"BDL","Hartford, CT","RSW","Fort Myers, FL",
"BDL","Hartford, CT","MEM","Memphis, TN",
"BDL","Hartford, CT","IND","Indianapolis, IN",
"BDL","Hartford, CT","PHL","Philadelphia, PA",
"BDL","Hartford, CT","ROC","Rochester, NY",
"BDL","Hartford, CT","BDR","Bridgeport, CT",
"BDL","Hartford, CT","JFK","New York, NY",
"BDL","Hartford, CT","MEM","Memphis, TN",
"BDL","Hartford, CT","MEM","Memphis, TN",
"BDL","Hartford, CT","LNK","Lincoln, NE",
"BDL","Hartford, CT","AGC","Pittsburgh, PA",
"BDL","Hartford, CT","MNZ","Manassas, VA",
"BDL","Hartford, CT","SDF","Louisville, KY",
"BDL","Hartford, CT","CVG","Cincinnati, OH",
"BDL","Hartford, CT","MCO","Orlando, FL",
"BDL","Hartford, CT","MCO","Orlando, FL",
"BDL","Hartford, CT","MSP","Minneapolis, MN",
"BDL","Hartford, CT","DTW","Detroit, MI",
"BDL","Hartford, CT","MSP","Minneapolis, MN",
"BDL","Hartford, CT","CVG","Cincinnati, OH",
"BDL","Hartford, CT","ORD","Chicago, IL",
"BDL","Hartford, CT","DEN","Denver, CO",
"BDL","Hartford, CT","CLT","Charlotte, NC",
"BDL","Hartford, CT","PHL","Philadelphia, PA",
"BDL","Hartford, CT","CLT","Charlotte, NC",
"BDL","Hartford, CT","PHL","Philadelphia, PA",
"BDL","Hartford, CT","PHL","Philadelphia, PA",
"BDL","Hartford, CT","TPA","Tampa, FL",
"BDL","Hartford, CT","FLL","Fort Lauderdale, FL",
"BDL","Hartford, CT","MCO","Orlando, FL",
"BDL","Hartford, CT","PBI","West Palm Beach/Palm Beach, FL",
"BDL","Hartford, CT","TPA","Tampa, FL",
"BDL","Hartford, CT","LAS","Las Vegas, NV",
"BDL","Hartford, CT","LAX","Los Angeles, CA",
"BDL","Hartford, CT","FLL","Fort Lauderdale, FL",
"BDL","Hartford, CT","SJU","San Juan, PR",
"BDL","Hartford, CT","SFO","San Francisco, CA",
"BDL","Hartford, CT","RSW","Fort Myers, FL",
"BDL","Hartford, CT","MCO","Orlando, FL",
"BDL","Hartford, CT","PBI","West Palm Beach/Palm Beach, FL",
"BDL","Hartford, CT","RDU","Raleigh/Durham, NC",
"BDL","Hartford, CT","EWR","Newark, NJ",
"BDL","Hartford, CT","ONT","Ontario, CA",
"BDL","Hartford, CT","RFD","Rockford, IL",
"BDL","Hartford, CT","BHM","Birmingham, AL",
"BDL","Hartford, CT","PHL","Philadelphia, PA",
"BDL","Hartford, CT","ATL","Atlanta, GA",
"BDL","Hartford, CT","BOS","Boston, MA",
"BDL","Hartford, CT","CAE","Columbia, SC",
"BDL","Hartford, CT","SDF","Louisville, KY",
"BDL","Hartford, CT","BUF","Buffalo, NY",
"BDL","Hartford, CT","EWR","Newark, NJ",
"BDL","Hartford, CT","ONT","Ontario, CA",
"BDL","Hartford, CT","MDT","Harrisburg, PA",
"BDL","Hartford, CT","PDX","Portland, OR",
"BDL","Hartford, CT","RFD","Rockford, IL",
"BDL","Hartford, CT","PHL","Philadelphia, PA",
"BDL","Hartford, CT","PVD","Providence, RI",
"BDL","Hartford, CT","ATL","Atlanta, GA",
"BDL","Hartford, CT","CAE","Columbia, SC",
"BDL","Hartford, CT","SWF","Newburgh/Poughkeepsie, NY",
"BDL","Hartford, CT","SDF","Louisville, KY",
"BDL","Hartford, CT","JFK","New York, NY",
"BDL","Hartford, CT","DTW","Detroit, MI",
"BDL","Hartford, CT","EWR","Newark, NJ",
"BDL","Hartford, CT","MDT","Harrisburg, PA",
"BDL","Hartford, CT","CLT","Charlotte, NC",
"BDL","Hartford, CT","PHL","Philadelphia, PA",
"BDL","Hartford, CT","CAE","Columbia, SC",
"BDL","Hartford, CT","SDF","Louisville, KY",
"BDL","Hartford, CT","SDF","Louisville, KY",
"BDL","Hartford, CT","CVG","Cincinnati, OH",
"BDL","Hartford, CT","LAL","Lakeland, FL",
"BDL","Hartford, CT","SFO","San Francisco, CA",
"BDL","Hartford, CT","AFW","Dallas/Fort Worth, TX",
"BDL","Hartford, CT","JFK","New York, NY",
"BDL","Hartford, CT","EYW","Key West, FL",
"BDL","Hartford, CT","ATL","Atlanta, GA",
"BDL","Hartford, CT","ATL","Atlanta, GA",
"BDL","Hartford, CT","ATL","Atlanta, GA",
"BDL","Hartford, CT","GNV","Gainesville, FL",
"BDL","Hartford, CT","CVG","Cincinnati, OH",
"BDL","Hartford, CT","MDT","Harrisburg, PA",
"BDL","Hartford, CT","STL","St. Louis, MO",
"BDL","Hartford, CT","TPA","Tampa, FL",
"BDL","Hartford, CT","BWI","Baltimore, MD",
"BDL","Hartford, CT","MDW","Chicago, IL",
"BDL","Hartford, CT","RSW","Fort Myers, FL",
"BDL","Hartford, CT","MCO","Orlando, FL",
"BDL","Hartford, CT","BTR","Baton Rouge, LA",
"BDL","Hartford, CT","MIA","Miami, FL",
"BDL","Hartford, CT","CLT","Charlotte, NC",
"BDL","Hartford, CT","BOS","Boston, MA",
"BDL","Hartford, CT","CLT","Charlotte, NC",
"BDL","Hartford, CT","DFW","Dallas/Fort Worth, TX",
"BDL","Hartford, CT","CLT","Charlotte, NC",
"BDL","Hartford, CT","CLT","Charlotte, NC",
"BDL","Hartford, CT","ORD","Chicago, IL",
"BDL","Hartford, CT","ORD","Chicago, IL",
"BDL","Hartford, CT","DEN","Denver, CO",
"BED","Bedford, MA","ACK","Nantucket, MA",
"BED","Bedford, MA","HPN","White Plains, NY",
"BED","Bedford, MA","MVY","Martha's Vineyard, MA",
"BED","Bedford, MA","BTV","Burlington, VT",
"BED","Bedford, MA","ACK","Nantucket, MA",
"BED","Bedford, MA","RBW","Walterboro, SC",
"BED","Bedford, MA","OPF","Miami, FL",
"BED","Bedford, MA","PBI","West Palm Beach/Palm Beach, FL",
"BED","Bedford, MA","AVP","Scranton/Wilkes-Barre, PA",
"BED","Bedford, MA","SWF","Newburgh/Poughkeepsie, NY",
"BED","Bedford, MA","SLC","Salt Lake City, UT",
"BED","Bedford, MA","VA4","Leesburg, VA",
"BED","Bedford, MA","ORF","Norfolk, VA",
"BED","Bedford, MA","MQY","Smyrna, TN",
"BED","Bedford, MA","CKB","Clarksburg/Fairmont, WV",
"BED","Bedford, MA","FMY","Fort Myers, FL",
"BED","Bedford, MA","CMH","Columbus, OH",
